"path","length","last_write_time","sha256"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_9ZJK8175drM_2026-05-03_9ZJK8175drM_quantlens_canslim_detailed_intake.md","1670","2026-05-04T17:58:02.3565382+03:00","2DD1DD75F6CA855DB459BB518ED20A6BBAF45201E943895D24C787C008BFCF75"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_bRXO6F_vGjM_QUANTLENS_TY_RAJNUS_MICROCAP_SHORT_INTAKE_REPORT.md","1654","2026-05-04T17:58:02.5801674+03:00","72E88463C8DE9706527D418EA62FB4C464F5CDFC62730CCE6B1CAA00AC1C84A7"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_c7ZSb2wNcOc_2026-05-03_c7ZSb2wNcOc_quantlens_detailed_intake.md","1654","2026-05-04T17:58:02.3708829+03:00","9FE02549AAEBA35C412EDC0C5E7B952B642E6EFD7A832B49021CFF7E24249227"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_fYxSQvuwOQc_2026-05-03_fYxSQvuwOQc_quantlens_oliver_kell_cycle_intake.md","1672","2026-05-04T17:58:02.3837325+03:00","840B4FF2DCE887E2085572398CD16560077AD4361D3F6801498516134B3017CC"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_JS4_6gv0PpI_QL_INTAKE_001_JS4_6gv0PpI_mark_minervini_vcp.md","2032","2026-05-04T17:58:02.5285130+03:00","DED11A77CD9C7FD9B097B5E704B49747FA998B643F5B056A5CBBB9C5FD46D102"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_lTiR1pc82EE_INTAKE_2026-05-03_lTiR1pc82EE_market_wizards_setups.md","2354","2026-05-04T17:58:02.4935051+03:00","A50C99788B5E25B30A8C6A4824A789A35F95CDD5E24EEA69D909070E1B715327"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_Ne3X-l6W4CQ_2026-05-03_Ne3X-l6W4CQ_quantlens_process_strategy_intake.md","1678","2026-05-04T17:58:02.4038732+03:00","4399CBBB51CC57B6F92071B5BFA85C72F81C3CA292A8C93DA4F36703165BB8D9"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_R215f4fj7V8_INTAKE_2026-05-03_R215f4fj7V8_lance_breitstein_trend_trading.md","2035","2026-05-04T17:58:02.5024203+03:00","6C4C4BEC236F3096118B9E6AD99C0F5209A11BBE37F4BF7105CDFB3A54CB3A85"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_RHlsVNSM8Aw_QUANTLENS_EMA20_50_RETEST_CRITICAL_INTAKE_REPORT.md","1628","2026-05-04T17:58:02.5658033+03:00","40F9272F0B42861AA7C96E01FC9681247B0F73D43C33B5A0C9C9B0BC81B94112"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_RTHRh_GLwH8_INTAKE_2026-05-03_RTHRh_GLwH8_mark_ritchie_low_risk_breakout_pyramid.md","2069","2026-05-04T17:58:02.5074557+03:00","FE19A44153D974FCE2ECB653F4A3F90BB1AA5B88B98AB71411942FB7132104EF"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_Tm0dkf8_giA_2026-05-03_Tm0dkf8_giA_quantlens_vcp_breakout_intake_report.md","2092","2026-05-04T17:58:02.4117241+03:00","A651EB4093E090C4D3C0D9C220B39B47EC6A27E9BEE78E02D50FB825237A2602"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_UMgJ0P8fe0s_INTAKE_2026-05-03_UMgJ0P8fe0s_swing_vs_position_matt_petrolia.md","2298","2026-05-04T17:58:02.5153880+03:00","9266ED08FF917BAFB4FD89A8C766C6262F72D67B8D5459417C8F5AAE32FA51C1"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_XNZ4f-b3ED8_2026-05-03_XNZ4f-b3ED8_quantlens_intake_indicator_audit.md","1668","2026-05-04T17:58:02.4272200+03:00","7E6AE1AF56F7B80EBF52288C789F7B81FA743637FA16CA6C1CCEE899D6E226A2"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_Yb5lMegA5Hs_QUANTLENS_DAILY_EXTENSION_ANTI_CHASE_CRITICAL_REPORT.md","1662","2026-05-04T17:58:02.5534323+03:00","4B28B6A656F9E14D5C98D29344B1D071D073B78C221043234EB0650469FAA4E3"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\corrected_intakes\CORRECTED_zw96qkUn9_g_INTAKE_2026-05-03_zw96qkUn9_g_clement_ang_150pct_returns.md","2065","2026-05-04T17:58:02.5213889+03:00","42079785EAC94DF5EB8B09C6262241DCB4A20B37B9820A3CB955965635478063"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\DAY_TRADE_CANDIDATES.csv","2288","2026-05-04T17:58:03.0408081+03:00","8EA13CB39A3169B12D15E3EBAAFC96DE3123E25A237E13148D05BCD05E19E85C"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\DAY_TRADE_CANDIDATES.md","553","2026-05-04T17:58:03.0413654+03:00","50FAA18F2FAD3BBB6AFB4BB9D1D9E87DEDF9C03BFCEB4F58FD4E5E7061284F96"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\DISCOVERY_REPORT.md","13244","2026-05-04T17:58:03.0475191+03:00","2071E5187EB39CEDDBDF04D82BD42EF18AC50625218BE22E77F8BD5E39F6AD44"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\DUPLICATE_AND_MISSING_REPORT.md","303","2026-05-04T17:58:03.0475191+03:00","4CD77F348CE4816067D12E0530616E7DCC113DED145FDE3135897D6F5C3E86F1"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\ERRORS_AND_RECOVERY.md","416","2026-05-04T17:59:02.9115565+03:00","297C9737591D39D92FDEF919BE711ADA1B0C68D058E385DE4B303971DBC2133F"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\FILES_CREATED.txt","10432","2026-05-04T17:58:36.4240822+03:00","F4EE4D7B958F96AD55BB8BFB07114B1E571C3D8DD785DF60AB4B3A8551EBC8AF"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\FILTER_EXIT_SIZING_MODULES.csv","6783","2026-05-04T17:58:03.0439320+03:00","40D3DA20093E6F19F4F91C432D56E188B0464D77C860F4D5F62702DC2B6ACF5D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\FILTER_EXIT_SIZING_MODULES.md","1929","2026-05-04T17:58:03.0439320+03:00","77CE6BBFB728994C50F39ACC27267079B07F00337F2BFAFD4C4C6E561B221720"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\FINAL_RESTART_AUDIT_REPORT.md","4835","2026-05-04T17:59:02.9135773+03:00","BF115AA03E9552A8DF241B6308D3669222D3AE75E4C748DF176B44E0860DD3B4"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\git_status_after.txt","75111","2026-05-04T17:59:03.0075655+03:00","552F19BFD1C61AE9EA2B6A0AF5F9143F291DF38393B765CAB2B64D823C429F8C"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\git_status_before.txt","75111","2026-05-04T17:57:59.9077595+03:00","552F19BFD1C61AE9EA2B6A0AF5F9143F291DF38393B765CAB2B64D823C429F8C"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\INTAKE_FAITHFULNESS_AUDIT.csv","31007","2026-05-04T17:58:03.0336140+03:00","740E9567B53E5A0D3EF8ACEF5C2F45817A3D19A0CE61D90A39B7E58DDDF9D54A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\INTAKE_FAITHFULNESS_AUDIT.md","7585","2026-05-04T17:58:03.0489401+03:00","D6BE3E000C900D0BE27D247DDBD69DDD807260B57872EF1732513E76798FE1FF"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\INTAKE_INVENTORY.csv","27446","2026-05-04T17:58:03.0309976+03:00","952951500DCEB8A28F66FC092FE90172CBA74B58AA05F41EA38D87BF26C66462"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\MANUAL_VISUAL_TEST_QUEUE.csv","38549","2026-05-04T17:58:03.0743050+03:00","710703FE73E3CA890A972452CB7454C749619BCE797B8B099A3D3180CB0CF55D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\MANUAL_VISUAL_TEST_QUEUE.md","10839","2026-05-04T17:58:03.0753116+03:00","2735B4B16F50CCAB9950701F79A2A2DD1E8C49428CBDF5B065915BC32BEDD42E"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\MASTER_CANDIDATE_CLASSIFICATION.csv","41905","2026-05-04T17:58:03.0356207+03:00","4808F548BFCA5C0C8BA690B670D2835B08615FE694211893D290175735FA40B2"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\MASTER_CANDIDATE_CLASSIFICATION.md","11055","2026-05-04T17:58:03.0512462+03:00","62D65B7E9F3D106A53F049213805751BB158957167CF616B30B973B320D5FA85"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\MISCLASSIFICATION_REPORT.md","2857","2026-05-04T17:58:03.0495861+03:00","7676EEFF4D0C57C4C53184C4B528EB3A4032D29C6A78FD5A279306BCBC7AEE32"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\MISSING_WISDOM_AND_RULES.csv","9130","2026-05-04T17:58:03.0336140+03:00","C375AE8FD2C9B02EE32658EA5D7204FF09BE6E01E0E861C53744BB916BA405B6"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\MTC_SANDBOX_ARCHITECTURE_DECISION.md","1800","2026-05-04T17:58:03.0753116+03:00","C995F3CBB02373AAD7A3DC09795EC8BE664C9C750357C146156F247D15702738"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\POSITION_TRADING_CANDIDATES.csv","1473","2026-05-04T17:58:03.0439320+03:00","893EA4AB4EC5CAA4E117C9A02D7D564A0E9FE7A3EB12FD9FB85386DF680FF205"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\POSITION_TRADING_CANDIDATES.md","455","2026-05-04T17:58:03.0439320+03:00","C0879CBF6204369FBAA58919BA6F502816117DD303443652E498300AB8E0F25C"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\QUANTLENS_RESTART_CLASSIFICATION_WORKBOOK.xlsx","162301","2026-05-04T17:58:03.5450643+03:00","6BE120C8E9A07C8F9790B618324D2C123F57FB80DF7922CED8E6739A2C108C17"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\README.md","189","2026-05-04T17:57:59.9107702+03:00","39E71897EA84AFB5CB38387C726D85C1A300B10909E5BAE4377584B7582EDF37"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\REJECTED_OR_BLOCKED_ITEMS.csv","5980","2026-05-04T17:58:03.0454496+03:00","C25B034683E59DBFC75137121C23FC8AE20219E617B1C89B802A4228CC1C589F"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\REJECTED_OR_BLOCKED_ITEMS.md","1406","2026-05-04T17:58:03.0454496+03:00","505C44E915845E5B269D189282A9D31B088CD871E226213C5B013E4CAA17DF40"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\RUN_LOG.md","300","2026-05-04T17:58:04.0723459+03:00","71553C8C79316C8FD152AFF5EE4AF0C19EBA5CF6AD5C6F4CA14DC55ABCFCD97E"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\STATE.json","1960","2026-05-04T17:58:04.0717680+03:00","FD112FEC9A88AB496C7224161F9E3D54E63222C027AFA1C1391E07A840CDE7A9"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\SWING_TRADE_CANDIDATES.csv","26309","2026-05-04T17:58:03.0424521+03:00","12E20C3AC10C0F8D1336FA57F7981A18411E9F3B5088C11535894741E49C587C"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\SWING_TRADE_CANDIDATES.md","7081","2026-05-04T17:58:03.0430101+03:00","7F12B9DA9F81D562F749653A193967B88072D19ADF08DF3CE78B9937EB85CE2D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\TRADER_WIKI_IMPORT_REPORT.md","179","2026-05-04T17:58:03.0639977+03:00","EE964407810DD5B943528E7615C02862A45ADAADAFFCB6531B43AA3889D4C269"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\TRADER_WISDOM_INDEX.csv","248948","2026-05-04T17:58:03.0634488+03:00","8E2B32AC95432075EE2E4447DD50997ABC32BCA9F2287848FB3D68204260A05D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\TRANSCRIPT_INTAKE_MATCH_MAP.csv","28897","2026-05-04T17:58:03.0309976+03:00","601637E9CD31418C832080F5E3F10836FA26F6853A89A13399E32F7EA7C7CE48"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\TRANSCRIPT_INVENTORY.csv","26975","2026-05-04T17:58:03.0298994+03:00","E21A9A80C416D7EE109A1CD2E7A4A37AC26F25494D35BB8C4980E7159D875C59"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\TRANSCRIPT_QUALITY_AUDIT.csv","33751","2026-05-04T17:58:03.0326121+03:00","C19639953EA6F1140EB397A69AFD8F7C34FED6C0567AEDEA3AF35A3790098888"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\TRANSCRIPT_QUALITY_AUDIT.md","8685","2026-05-04T17:58:03.0475191+03:00","14D552BCF762D915637D63E3033BFCD276FA009D660A15D03D65A205EBE490E0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\VALIDATION_CHECKLIST.csv","686","2026-05-04T17:58:04.0712287+03:00","97D5D465FDA2AA40B3D48340FCC333F27975A4E9536F623188F1D8E94075C5BC"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\VALIDATION_REPORT.md","730","2026-05-04T17:58:04.0712287+03:00","60DBA8707DF52089BE025B6098DBF9EF95B7A11EC99C08E1D1F6D4E2A7259006"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\WISDOM_ONLY_ITEMS.csv","359","2026-05-04T17:58:03.0454496+03:00","C9E5F002660E9C5EA1EB66DF42B109EDC138D586FDF93798A7AC4E1E1FAF94C0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_CODEX_20260504_175759\WISDOM_ONLY_ITEMS.md","129","2026-05-04T17:58:03.0454496+03:00","41236460761C21529849CDE0EF660CE0FB1F16FC7FB4E0EA275012AA1CC0DECC"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\ANTIGRAVITY_REPAIR_DECISIONS.csv","11687","2026-05-04T18:14:52.5896853+03:00","42CDA837A9714987DB06C013D96DF9432358CC840597359A01130ACD5AA1A543"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\ANTIGRAVITY_REPAIR_DECISIONS.md","6113","2026-05-04T18:14:52.5906911+03:00","274B3ADF85DD5F1234F76734C8C922F9A53190FE9DF6B9F64C5D998410EA5681"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\build_final_repair.py","38808","2026-05-04T18:15:16.5673952+03:00","ADB050B5AA7FEFFA7500A793E4D3F3BD4E99C2138170648FA87546D09B6D7F01"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_6aOnCK1gv2w_INTAKE_2026-05-03_6aOnCK1gv2w_chris_flanders_edge.md","2093","2026-05-04T17:58:02.4617067+03:00","39800CCF931A4636D70EBD4FA062080D9D85715B5AA67A1E04FDF99A43942264"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_6tnREqUJ1WY_INTAKE_2026-05-03_6tnREqUJ1WY_trading_backtests_misleading.md","2043","2026-05-04T17:58:02.4674939+03:00","294CCBFB2E77F14D95C3EEAA470A130E7B57B75A4D588E71300EE0340D128C1A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_9ZJK8175drM_2026-05-03_9ZJK8175drM_quantlens_canslim_detailed_intake.md","1670","2026-05-04T17:58:02.3565382+03:00","2DD1DD75F6CA855DB459BB518ED20A6BBAF45201E943895D24C787C008BFCF75"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_bRXO6F_vGjM_QUANTLENS_TY_RAJNUS_MICROCAP_SHORT_INTAKE_REPORT.md","1654","2026-05-04T17:58:02.5801674+03:00","72E88463C8DE9706527D418EA62FB4C464F5CDFC62730CCE6B1CAA00AC1C84A7"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_c7ZSb2wNcOc_2026-05-03_c7ZSb2wNcOc_quantlens_detailed_intake.md","1654","2026-05-04T17:58:02.3708829+03:00","9FE02549AAEBA35C412EDC0C5E7B952B642E6EFD7A832B49021CFF7E24249227"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_fYxSQvuwOQc_2026-05-03_fYxSQvuwOQc_quantlens_oliver_kell_cycle_intake.md","1672","2026-05-04T17:58:02.3837325+03:00","840B4FF2DCE887E2085572398CD16560077AD4361D3F6801498516134B3017CC"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_JS4_6gv0PpI_QL_INTAKE_001_JS4_6gv0PpI_mark_minervini_vcp.md","2032","2026-05-04T17:58:02.5285130+03:00","DED11A77CD9C7FD9B097B5E704B49747FA998B643F5B056A5CBBB9C5FD46D102"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_lTiR1pc82EE_INTAKE_2026-05-03_lTiR1pc82EE_market_wizards_setups.md","2354","2026-05-04T17:58:02.4935051+03:00","A50C99788B5E25B30A8C6A4824A789A35F95CDD5E24EEA69D909070E1B715327"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_Ne3X-l6W4CQ_2026-05-03_Ne3X-l6W4CQ_quantlens_process_strategy_intake.md","1678","2026-05-04T17:58:02.4038732+03:00","4399CBBB51CC57B6F92071B5BFA85C72F81C3CA292A8C93DA4F36703165BB8D9"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_R215f4fj7V8_INTAKE_2026-05-03_R215f4fj7V8_lance_breitstein_trend_trading.md","2035","2026-05-04T17:58:02.5024203+03:00","6C4C4BEC236F3096118B9E6AD99C0F5209A11BBE37F4BF7105CDFB3A54CB3A85"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_RHlsVNSM8Aw_QUANTLENS_EMA20_50_RETEST_CRITICAL_INTAKE_REPORT.md","1628","2026-05-04T17:58:02.5658033+03:00","40F9272F0B42861AA7C96E01FC9681247B0F73D43C33B5A0C9C9B0BC81B94112"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_RTHRh_GLwH8_INTAKE_2026-05-03_RTHRh_GLwH8_mark_ritchie_low_risk_breakout_pyramid.md","2069","2026-05-04T17:58:02.5074557+03:00","FE19A44153D974FCE2ECB653F4A3F90BB1AA5B88B98AB71411942FB7132104EF"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\03_QUANTLENS\research\restart_transcript_intake_audit_2026_05_04_FINAL_CODEX_REPAIRED\corrected_intakes_final\CORRECTED_Tm0dkf8_giA_2026-05-03_Tm0dkf8_giA_quantlens_vcp_breakout_intake_report.md","2092","2026-05-04T17:58:02.4117241+03:00","A651EB4093E090C4D3C0D9C220B39B47EC6A27E9BEE78E02D50FB825237A2602"
