"source_path","target_path","relative_path","size_bytes","source_sha256","target_sha256","hash_match"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\concat.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\concat.d.ts","dist\types\namespaces\matrix\methods\concat.d.ts","211","236B407FC142958954755CB76C975A3FE6B9DB455447B97D12DEC6C245D664EF","236B407FC142958954755CB76C975A3FE6B9DB455447B97D12DEC6C245D664EF","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\copy.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\copy.d.ts","dist\types\namespaces\matrix\methods\copy.d.ts","198","9E72B8360991BAC8B8C2901C832B17E92AF0AB8675CC332AC8AFACB675A6B80F","9E72B8360991BAC8B8C2901C832B17E92AF0AB8675CC332AC8AFACB675A6B80F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\det.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\det.d.ts","dist\types\namespaces\matrix\methods\det.d.ts","187","59D46EF3AB544453DD562D74908D029DD0C81C067F9A06D923646A062663568D","59D46EF3AB544453DD562D74908D029DD0C81C067F9A06D923646A062663568D","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\diff.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\diff.d.ts","dist\types\namespaces\matrix\methods\diff.d.ts","230","6A3C5E50D051ADC49167F21BE0B835FBB23C07A5430464B3C97F061EA30D8D00","6A3C5E50D051ADC49167F21BE0B835FBB23C07A5430464B3C97F061EA30D8D00","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\eigenvalues.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\eigenvalues.d.ts","dist\types\namespaces\matrix\methods\eigenvalues.d.ts","267","A22F58FA4F72425B0A6AC8B362C9C8085FE7D930992B6951BD10D0A39C379949","A22F58FA4F72425B0A6AC8B362C9C8085FE7D930992B6951BD10D0A39C379949","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\eigenvectors.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\eigenvectors.d.ts","dist\types\namespaces\matrix\methods\eigenvectors.d.ts","206","E6C950374A5A649B3D197049A0CC1AA2EA9137443E60FB1C644B57C113182C0F","E6C950374A5A649B3D197049A0CC1AA2EA9137443E60FB1C644B57C113182C0F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\elements_count.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\elements_count.d.ts","dist\types\namespaces\matrix\methods\elements_count.d.ts","198","97254AE2994424B4C561C782CF5CAA6C4A08C8B6AAC2072FE1CF383B25347342","97254AE2994424B4C561C782CF5CAA6C4A08C8B6AAC2072FE1CF383B25347342","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\fill.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\fill.d.ts","dist\types\namespaces\matrix\methods\fill.d.ts","270","580A4D9CDEFE045FDD6087EE4DE9BE2B777EC6EA0CA81F0C80E57DAAB0D27C7E","580A4D9CDEFE045FDD6087EE4DE9BE2B777EC6EA0CA81F0C80E57DAAB0D27C7E","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\get.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\get.d.ts","dist\types\namespaces\matrix\methods\get.d.ts","210","BCAB6CA76EDBA49B542AFD1E05C9A0999B9D85133BD7FA92CDEC8CD6EC1FB396","BCAB6CA76EDBA49B542AFD1E05C9A0999B9D85133BD7FA92CDEC8CD6EC1FB396","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\inv.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\inv.d.ts","dist\types\namespaces\matrix\methods\inv.d.ts","456","731D561419AD0FC4EF2F05F96E3B7642214415F8D1BBE28159D42BEECF12DF8D","731D561419AD0FC4EF2F05F96E3B7642214415F8D1BBE28159D42BEECF12DF8D","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\is_antidiagonal.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\is_antidiagonal.d.ts","dist\types\namespaces\matrix\methods\is_antidiagonal.d.ts","200","4611F768466E0A27ACCE054CAB23FC8CE2BFC9678305C1809AAD26A2B77B6616","4611F768466E0A27ACCE054CAB23FC8CE2BFC9678305C1809AAD26A2B77B6616","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\is_antisymmetric.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\is_antisymmetric.d.ts","dist\types\namespaces\matrix\methods\is_antisymmetric.d.ts","201","0F0EC9F91E2A688379C3AA7523CB0D4E3EE2DB42885BF7C32A3CF916FFFAA766","0F0EC9F91E2A688379C3AA7523CB0D4E3EE2DB42885BF7C32A3CF916FFFAA766","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\is_binary.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\is_binary.d.ts","dist\types\namespaces\matrix\methods\is_binary.d.ts","194","2959D5079F351528AF35D911B843CBB356274E70C310F70D55AEE67587FF5D20","2959D5079F351528AF35D911B843CBB356274E70C310F70D55AEE67587FF5D20","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\is_diagonal.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\is_diagonal.d.ts","dist\types\namespaces\matrix\methods\is_diagonal.d.ts","196","32D50BAB6F1E7BB121F7EA563E461B34388E0223C961E96B46BF776A9F131908","32D50BAB6F1E7BB121F7EA563E461B34388E0223C961E96B46BF776A9F131908","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\is_identity.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\is_identity.d.ts","dist\types\namespaces\matrix\methods\is_identity.d.ts","196","BD23EBFFFBE676CC9F0EFD0DAC8E78B93A281D2CE8F0787FCCC30F7B4CCDB97B","BD23EBFFFBE676CC9F0EFD0DAC8E78B93A281D2CE8F0787FCCC30F7B4CCDB97B","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\is_square.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\is_square.d.ts","dist\types\namespaces\matrix\methods\is_square.d.ts","194","1E7255993D66CE0518AEB3C987A00565375ACAFA98CCD742CDB562675373A8E4","1E7255993D66CE0518AEB3C987A00565375ACAFA98CCD742CDB562675373A8E4","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\is_stochastic.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\is_stochastic.d.ts","dist\types\namespaces\matrix\methods\is_stochastic.d.ts","198","04109FA2964FB4505115C55277B4B0967C6E8BC3E9DAF145EE92335A3ECA0E7F","04109FA2964FB4505115C55277B4B0967C6E8BC3E9DAF145EE92335A3ECA0E7F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\is_symmetric.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\is_symmetric.d.ts","dist\types\namespaces\matrix\methods\is_symmetric.d.ts","197","CA1B97AD19AAFC45A83DC634942514A5405E66D5D108600DC9A6CFBFF79A25D4","CA1B97AD19AAFC45A83DC634942514A5405E66D5D108600DC9A6CFBFF79A25D4","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\is_triangular.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\is_triangular.d.ts","dist\types\namespaces\matrix\methods\is_triangular.d.ts","198","7FE5FC2455EA35A946C55C396B95EE7FE1AD09FDA81504DC9F6F2F8CD0759B7F","7FE5FC2455EA35A946C55C396B95EE7FE1AD09FDA81504DC9F6F2F8CD0759B7F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\is_zero.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\is_zero.d.ts","dist\types\namespaces\matrix\methods\is_zero.d.ts","192","394FB077B70B02C9C4210A8EC5A45F14D8426753A320507D79ACFB377022A920","394FB077B70B02C9C4210A8EC5A45F14D8426753A320507D79ACFB377022A920","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\kron.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\kron.d.ts","dist\types\namespaces\matrix\methods\kron.d.ts","221","2F8A2F3F4B986DA27E2953E0147AD09B094A8F252304AC306B52486638F536D9","2F8A2F3F4B986DA27E2953E0147AD09B094A8F252304AC306B52486638F536D9","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\max.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\max.d.ts","dist\types\namespaces\matrix\methods\max.d.ts","187","415A5F721746DD9C6ED4F9A101A1CD74C17723A1D26573E22D59BD9638C8D17A","415A5F721746DD9C6ED4F9A101A1CD74C17723A1D26573E22D59BD9638C8D17A","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\median.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\median.d.ts","dist\types\namespaces\matrix\methods\median.d.ts","190","265C068C8B329A54E283FBD12CE884B9A27F3BF98A4E019158E0CEDD2F26DB34","265C068C8B329A54E283FBD12CE884B9A27F3BF98A4E019158E0CEDD2F26DB34","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\min.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\min.d.ts","dist\types\namespaces\matrix\methods\min.d.ts","187","A8CE1CE59D9D15A421F355F7D3D2716D324D711265F9397C3B10CA5159C002B6","A8CE1CE59D9D15A421F355F7D3D2716D324D711265F9397C3B10CA5159C002B6","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\mode.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\mode.d.ts","dist\types\namespaces\matrix\methods\mode.d.ts","188","F4997BEF586D05D3F87360BDD2BA7C81742C2A22946B0A7A9EFC9BB2752F8B94","F4997BEF586D05D3F87360BDD2BA7C81742C2A22946B0A7A9EFC9BB2752F8B94","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\mult.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\mult.d.ts","dist\types\namespaces\matrix\methods\mult.d.ts","311","AC4EC95FEA355AD23C52FE8351309C1AAFC90F699FEB60AC53F104744133ABC6","AC4EC95FEA355AD23C52FE8351309C1AAFC90F699FEB60AC53F104744133ABC6","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\new.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\new.d.ts","dist\types\namespaces\matrix\methods\new.d.ts","226","21D274E54BB709FED2E05E385CF87BE83541B89BB28767F6202CC85BD15DDDE6","21D274E54BB709FED2E05E385CF87BE83541B89BB28767F6202CC85BD15DDDE6","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\param.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\param.d.ts","dist\types\namespaces\matrix\methods\param.d.ts","83","6FDC4F85FCE38A7FFD3BC51828FBC60639B32BC5407F2D54689DC9F37E1ECBAF","6FDC4F85FCE38A7FFD3BC51828FBC60639B32BC5407F2D54689DC9F37E1ECBAF","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\pinv.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\pinv.d.ts","dist\types\namespaces\matrix\methods\pinv.d.ts","377","FA99436A45FE308F0EF22B24CE7733FACB555D895B2FDED6E99B9A0B8CE2F085","FA99436A45FE308F0EF22B24CE7733FACB555D895B2FDED6E99B9A0B8CE2F085","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\pow.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\pow.d.ts","dist\types\namespaces\matrix\methods\pow.d.ts","212","FC364C9CF855C274DC829DE3949DEB2AE4E4844B6A2951DE41BC5351BC13295D","FC364C9CF855C274DC829DE3949DEB2AE4E4844B6A2951DE41BC5351BC13295D","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\rank.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\rank.d.ts","dist\types\namespaces\matrix\methods\rank.d.ts","188","06643D133D70B6ABA84F0D38C1734A4A60B889D3FA0D63F80E675686ADA40EED","06643D133D70B6ABA84F0D38C1734A4A60B889D3FA0D63F80E675686ADA40EED","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\remove_col.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\remove_col.d.ts","dist\types\namespaces\matrix\methods\remove_col.d.ts","288","BB6A91A86B983F973B343E85FB997F56851F3B4DCC3171574ABDD5B6E799B0A9","BB6A91A86B983F973B343E85FB997F56851F3B4DCC3171574ABDD5B6E799B0A9","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\remove_row.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\remove_row.d.ts","dist\types\namespaces\matrix\methods\remove_row.d.ts","285","4A0C18F794D13BA8E54B1F78E8A8A85D5785F566015CD35C3C2B12E71ABD6431","4A0C18F794D13BA8E54B1F78E8A8A85D5785F566015CD35C3C2B12E71ABD6431","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\reshape.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\reshape.d.ts","dist\types\namespaces\matrix\methods\reshape.d.ts","217","DD47C5FDCFF8FE40B0FC3DBEAF7230A964C74462A3FC9A52E059FDB71DDC054C","DD47C5FDCFF8FE40B0FC3DBEAF7230A964C74462A3FC9A52E059FDB71DDC054C","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\reverse.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\reverse.d.ts","dist\types\namespaces\matrix\methods\reverse.d.ts","189","35F1E6315E141CE95EC9F40FDF6046D3E39FDF69F8B8EC69DB6FFB2121B38F24","35F1E6315E141CE95EC9F40FDF6046D3E39FDF69F8B8EC69DB6FFB2121B38F24","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\row.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\row.d.ts","dist\types\namespaces\matrix\methods\row.d.ts","272","4B9EA75C41DBDD62231A6987C940793DD409B4F02EBDE098CAA9FA8D7D5638B9","4B9EA75C41DBDD62231A6987C940793DD409B4F02EBDE098CAA9FA8D7D5638B9","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\rows.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\rows.d.ts","dist\types\namespaces\matrix\methods\rows.d.ts","188","5068AF8B1379D36C7035DB69C90C83414DE50DB7083DC8011DAE61600846BCA9","5068AF8B1379D36C7035DB69C90C83414DE50DB7083DC8011DAE61600846BCA9","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\set.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\set.d.ts","dist\types\namespaces\matrix\methods\set.d.ts","223","BC9518E6AACFFDA98F43E0CD3659844A9861D1F9A61B9AFD28D7E046AE0DA178","BC9518E6AACFFDA98F43E0CD3659844A9861D1F9A61B9AFD28D7E046AE0DA178","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\sort.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\sort.d.ts","dist\types\namespaces\matrix\methods\sort.d.ts","219","8B2CA9CF9C03575F2CFFC192E4B2DD12C0A550188195AB5A2E79261EC5B9746D","8B2CA9CF9C03575F2CFFC192E4B2DD12C0A550188195AB5A2E79261EC5B9746D","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\submatrix.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\submatrix.d.ts","dist\types\namespaces\matrix\methods\submatrix.d.ts","271","93ACA1CEF04F972FD1667CCD79CAB0963438F47714B941713999572989CEFCA2","93ACA1CEF04F972FD1667CCD79CAB0963438F47714B941713999572989CEFCA2","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\sum.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\sum.d.ts","dist\types\namespaces\matrix\methods\sum.d.ts","229","464A09CB4E2E369C217ADE2FE5E53E7CFD454D30B8DACB50B82C5F15D571539F","464A09CB4E2E369C217ADE2FE5E53E7CFD454D30B8DACB50B82C5F15D571539F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\swap_columns.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\swap_columns.d.ts","dist\types\namespaces\matrix\methods\swap_columns.d.ts","222","970E5918E1B04243ECBA19500C9DB47C3CB741F14D87C345FF20EE4C6EF4927D","970E5918E1B04243ECBA19500C9DB47C3CB741F14D87C345FF20EE4C6EF4927D","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\swap_rows.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\swap_rows.d.ts","dist\types\namespaces\matrix\methods\swap_rows.d.ts","219","BB01729145DF7131807D811AF2926A168352C69A87E88701B0F57D43FD49773E","BB01729145DF7131807D811AF2926A168352C69A87E88701B0F57D43FD49773E","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\trace.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\trace.d.ts","dist\types\namespaces\matrix\methods\trace.d.ts","189","2419A24410F49D8AA26C5C1CBA23B237CE137B33ADB21E32D32F20E57030903B","2419A24410F49D8AA26C5C1CBA23B237CE137B33ADB21E32D32F20E57030903B","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\transpose.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\transpose.d.ts","dist\types\namespaces\matrix\methods\transpose.d.ts","203","2F21BDC57EEE95E904EC3E40B4B354DBD67C2FEB2F10DECB95E9E9E248D35929","2F21BDC57EEE95E904EC3E40B4B354DBD67C2FEB2F10DECB95E9E9E248D35929","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\PineMatrixObject.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\PineMatrixObject.d.ts","dist\types\namespaces\matrix\PineMatrixObject.d.ts","2873","E6291851E3EABBF3923472DA044130E7F8A74C0136E0D1CC3966655D34564C8F","E6291851E3EABBF3923472DA044130E7F8A74C0136E0D1CC3966655D34564C8F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\PineArray.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\PineArray.d.ts","dist\types\namespaces\PineArray.d.ts","2915","1F5ED66BD76B7E7EDF5E65EA8484E6826BE40B6D84C2BA575C8DFFCEFDF6D4B7","1F5ED66BD76B7E7EDF5E65EA8484E6826BE40B6D84C2BA575C8DFFCEFDF6D4B7","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\PineColor.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\PineColor.d.ts","dist\types\namespaces\PineColor.d.ts","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\PineMath.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\PineMath.d.ts","dist\types\namespaces\PineMath.d.ts","968","7ADE61335F59E46329FC5C244ABF93A397074C46F848F0AFB450B14C264FD2B2","7ADE61335F59E46329FC5C244ABF93A397074C46F848F0AFB450B14C264FD2B2","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\PineRequest.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\PineRequest.d.ts","dist\types\namespaces\PineRequest.d.ts","382","DAD98C83D8DE0ED212B8BABF1B844B42281070725ED5D37275FC86E66AF911E6","DAD98C83D8DE0ED212B8BABF1B844B42281070725ED5D37275FC86E66AF911E6","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\PineTypeObject.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\PineTypeObject.d.ts","dist\types\namespaces\PineTypeObject.d.ts","246","FF257F5561F54EC7CB1DB83CFB7789D9A4FF9AB48E46F8934192D6AC2F7E8245","FF257F5561F54EC7CB1DB83CFB7789D9A4FF9AB48E46F8934192D6AC2F7E8245","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\Plot.helper.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\Plot.helper.d.ts","dist\types\namespaces\Plot.helper.d.ts","586","73BBA49030D246EEAB818D3EC8C0ACB343D591F7090B5E6FFC28893BD8EB7292","73BBA49030D246EEAB818D3EC8C0ACB343D591F7090B5E6FFC28893BD8EB7292","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\Plots.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\Plots.d.ts","dist\types\namespaces\Plots.d.ts","1756","596961CFFB7030D80FD5554E497A4F1913B64E79AE7481D763849E2B1049EC28","596961CFFB7030D80FD5554E497A4F1913B64E79AE7481D763849E2B1049EC28","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\polyline\PolylineHelper.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\polyline\PolylineHelper.d.ts","dist\types\namespaces\polyline\PolylineHelper.d.ts","1069","816AB005365673B2C17C9E7F9D121CEB9466FF044A8D3B96112DDAC90F3123AF","816AB005365673B2C17C9E7F9D121CEB9466FF044A8D3B96112DDAC90F3123AF","True"
