run_order,pack,case_id,case_json,tv_preset_name,enabled,expected_trade_behavior,primary_change,ui_actions,depends_on,parent_required,canonical_config_hash,semantic_fingerprint,symbol,timeframe,start_date,end_date,notes
388,core,parity_core_205_htf_bias_regime_v01,cases/parity_core_205_htf_bias_regime_v01.json,parity_core_205_htf_bias_regime_v01,1,NORMAL,HTF bias (regime)=On,Set in TV UI: Enable MACD filter hub=On; HTF bias (regime)=On,193,193=On,e231879e21b9a2fe9ffd5b2e425a7aa3c5e0c44dd81a19102ac6d0dfcf43a550,core:205:1:e231879e21b9a2fe,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=205; source_value_idx=1; mapped_target=no
390,core,parity_core_206_htf_timeframe_v01,cases/parity_core_206_htf_timeframe_v01.json,parity_core_206_htf_timeframe_v01,1,NORMAL,HTF timeframe=240,Set in TV UI: Enable MACD filter hub=On; HTF bias (regime)=On; HTF timeframe=240,"193,205",193=On; 205=On,aaa17cdf625dbb41dc06e7e4b6e5647ef34dda7cd2a5c9cba6d1feb90f5c7697,core:206:1:aaa17cdf625dbb41,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=206; source_value_idx=1; mapped_target=no
393,core,parity_core_207_apply_htf_regime_sign_v01,cases/parity_core_207_apply_htf_regime_sign_v01.json,parity_core_207_apply_htf_regime_sign_v01,1,NORMAL,Apply HTF regime sign=On,Set in TV UI: Enable MACD filter hub=On; HTF bias (regime)=On; Apply HTF regime sign=On,"193,205",193=On; 205=On,e0984fd20d10109d78d99b32a2ef4c9d0a760728aad0b3d0d0e81cdaf43897c5,core:207:1:e0984fd20d10109d,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=207; source_value_idx=1; mapped_target=no
395,core,parity_core_209_use_confirmation_swing_break_momentum_v01,cases/parity_core_209_use_confirmation_swing_break_momentum_v01.json,parity_core_209_use_confirmation_swing_break_momentum_v01,1,NORMAL,Use Confirmation: Swing Break + Momentum=On,Set in TV UI: Use Confirmation: Swing Break + Momentum=On,,,5fcab8ad78f6cab135f025e4406b1e58a9d3b9e094822eafb9006a260405d831,core:209:1:5fcab8ad78f6cab1,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=209; source_value_idx=1; mapped_target=yes
397,core,parity_core_210_swing_left_bars_v01,cases/parity_core_210_swing_left_bars_v01.json,parity_core_210_swing_left_bars_v01,1,NORMAL,Swing Left Bars=7,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Swing Left Bars=7,209,209=On,4f9434699664a43b2bbdf0890a07339cd3f8b1a62addbd17809d9d93bd7bad13,core:210:1:4f9434699664a43b,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=210; source_value_idx=1; mapped_target=yes
400,core,parity_core_211_swing_right_bars_v01,cases/parity_core_211_swing_right_bars_v01.json,parity_core_211_swing_right_bars_v01,1,NORMAL,Swing Right Bars=7,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Swing Right Bars=7,209,209=On,f2398992b621b0b330abaadccbd27c8bbb4a8ad6d324c3f5379740e067079bae,core:211:1:f2398992b621b0b3,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=211; source_value_idx=1; mapped_target=yes
403,core,parity_core_212_require_close_beyond_swing_else_wick_v01,cases/parity_core_212_require_close_beyond_swing_else_wick_v01.json,parity_core_212_require_close_beyond_swing_else_wick_v01,1,NORMAL,Require Close Beyond Swing (else wick)=On,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Require Close Beyond Swing (else wick)=On,209,209=On,b393857b58e666c7901a19b1930b45709d8b273c6f6e76fc185631e60f89e6b1,core:212:1:b393857b58e666c7,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=212; source_value_idx=1; mapped_target=yes
405,core,parity_core_213_max_bars_to_wait_timeout_v01,cases/parity_core_213_max_bars_to_wait_timeout_v01.json,parity_core_213_max_bars_to_wait_timeout_v01,1,NORMAL,Max bars to wait (timeout)=200,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Max bars to wait (timeout)=200,209,209=On,8f7dd2803e7152ae0cdffba385c47955d0607b01eb529899b2802efe961cc42b,core:213:1:8f7dd2803e7152ae,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=213; source_value_idx=1; mapped_target=yes
408,core,parity_core_214_min_bars_to_wait_after_raw_v01,cases/parity_core_214_min_bars_to_wait_after_raw_v01.json,parity_core_214_min_bars_to_wait_after_raw_v01,1,NORMAL,Min bars to wait after raw=1,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Min bars to wait after raw=1,209,209=On,de476af0c8dde434460ba4d3c7ab15c82f08c9d1157d45fae7e5f69cda18f533,core:214:1:de476af0c8dde434,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=214; source_value_idx=1; mapped_target=yes
411,core,parity_core_215_apply_confirmation_only_when_flat_v01,cases/parity_core_215_apply_confirmation_only_when_flat_v01.json,parity_core_215_apply_confirmation_only_when_flat_v01,1,NORMAL,Apply confirmation only when flat=Off,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Apply confirmation only when flat=Off,209,209=On,db48e63f601765a7c2dcf3302b5003092659f26c3770d9a6601e2da7cd805f86,core:215:1:db48e63f601765a7,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=215; source_value_idx=1; mapped_target=yes
413,core,parity_core_216_update_swing_level_while_waiting_dynamic_v01,cases/parity_core_216_update_swing_level_while_waiting_dynamic_v01.json,parity_core_216_update_swing_level_while_waiting_dynamic_v01,1,NORMAL,Update swing level while waiting (dynamic)=Off,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Update swing level while waiting (dynamic)=Off,209,209=On,99087c30d9ad5c373e51cec0ed8d9a4cebfbc25d5de8439843692f3bb9d2616f,core:216:1:99087c30d9ad5c37,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=216; source_value_idx=1; mapped_target=yes
415,core,parity_core_217_dynamic_update_mode_v01,cases/parity_core_217_dynamic_update_mode_v01.json,parity_core_217_dynamic_update_mode_v01,1,NORMAL,Dynamic update mode=TIGHTEN_ONLY,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Update swing level while waiting (dynamic)=On; Dynamic update mode=TIGHTEN_ONLY,"209,216",209=On; 216=On,9e8fed3b76a4ef34c5364264d49ae4577eaa1789e9a76782554b0dcb8c0d518f,core:217:1:9e8fed3b76a4ef34,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=217; source_value_idx=1; mapped_target=yes
417,core,parity_core_218_if_dynamic_updates_level_this_bar_defer_br_v01,cases/parity_core_218_if_dynamic_updates_level_this_bar_defer_br_v01.json,parity_core_218_if_dynamic_updates_level_this_bar_defer_br_v01,1,NORMAL,"If dynamic updates level this bar, defer break check 1 bar=On","Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Update swing level while waiting (dynamic)=On; If dynamic updates level this bar, defer break check 1 bar=On","209,216",209=On; 216=On,7cf314fd447a1301c7b2dce890eca8b6b0d37131392890542a9859caa1b80fdc,core:218:1:7cf314fd447a1301,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=218; source_value_idx=1; mapped_target=yes
419,core,parity_core_219_if_new_raw_event_arrives_refresh_level_tim_v01,cases/parity_core_219_if_new_raw_event_arrives_refresh_level_tim_v01.json,parity_core_219_if_new_raw_event_arrives_refresh_level_tim_v01,1,NORMAL,"If new RAW event arrives, refresh level+timer=On","Set in TV UI: Use Confirmation: Swing Break + Momentum=On; If new RAW event arrives, refresh level+timer=On",209,209=On,e21c18f509c2f6971a844fd5987f546f34450d7d690a098ddd7e6257b8fb1c89,core:219:1:e21c18f509c2f697,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=219; source_value_idx=1; mapped_target=yes
421,core,parity_core_220_raw_event_mode_v01,cases/parity_core_220_raw_event_mode_v01.json,parity_core_220_raw_event_mode_v01,1,NORMAL,RAW event mode=EDGE,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; RAW event mode=EDGE,209,209=On,b8ebda9a0b3306a51ef830d39851ce757a7306cc35d344d9fcdc57cc6e093d62,core:220:1:b8ebda9a0b3306a5,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=220; source_value_idx=1; mapped_target=yes
423,core,parity_core_221_if_long_short_raw_same_bar_v01,cases/parity_core_221_if_long_short_raw_same_bar_v01.json,parity_core_221_if_long_short_raw_same_bar_v01,1,NORMAL,If LONG & SHORT raw same bar=LONG_WINS,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; If LONG & SHORT raw same bar=LONG_WINS,209,209=On,29a5e2985a2458349064e967ea2640efd464123985548dd6528834a0fad4e1ca,core:221:1:29a5e2985a245834,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=221; source_value_idx=1; mapped_target=yes
426,core,parity_core_222_bar_close_only_barstate_isconfirmed_v01,cases/parity_core_222_bar_close_only_barstate_isconfirmed_v01.json,parity_core_222_bar_close_only_barstate_isconfirmed_v01,1,NORMAL,Bar close only (barstate.isconfirmed)=On,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Bar close only (barstate.isconfirmed)=On,209,209=On,4ac8b0be4f469d0f00266da06508445bcb0859c52ac1953941b3189625bd24b7,core:222:1:4ac8b0be4f469d0f,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=222; source_value_idx=1; mapped_target=yes
428,core,parity_core_223_require_raw_still_true_at_confirmation_v01,cases/parity_core_223_require_raw_still_true_at_confirmation_v01.json,parity_core_223_require_raw_still_true_at_confirmation_v01,1,NORMAL,Require RAW still true at confirmation=Off,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Require RAW still true at confirmation=Off,209,209=On,d0143fada2f15b70ebb94e0d00963bb5f5864fd3e182fcc9455431a7d8d6aab6,core:223:1:d0143fada2f15b70,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=223; source_value_idx=1; mapped_target=yes
430,core,parity_core_224_break_buffer_ticks_v01,cases/parity_core_224_break_buffer_ticks_v01.json,parity_core_224_break_buffer_ticks_v01,1,NORMAL,Break buffer (ticks)=1,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Break buffer (ticks)=1,209,209=On,0a5e115bcce77b0c1bb27513a947aa943658b75286279eedea46c2818e0aeaf5,core:224:1:0a5e115bcce77b0c,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=224; source_value_idx=1; mapped_target=yes
433,core,parity_core_225_max_swing_distance_0_off_v01,cases/parity_core_225_max_swing_distance_0_off_v01.json,parity_core_225_max_swing_distance_0_off_v01,1,NORMAL,Max swing distance % (0 = off)=2,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Max swing distance % (0 = off)=2,209,209=On,9cacf9827c104e130ac6e0c913e6f7eb7ced0b2f7c8af6ed83b15dd55aa09a38,core:225:1:9cacf9827c104e13,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=225; source_value_idx=1; mapped_target=yes
436,core,parity_core_226_max_pivot_age_bars_0_off_v01,cases/parity_core_226_max_pivot_age_bars_0_off_v01.json,parity_core_226_max_pivot_age_bars_0_off_v01,1,NORMAL,Max pivot age bars (0 = off)=10,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Max pivot age bars (0 = off)=10,209,209=On,9a2976fdcd009a993ead89422742efb6a871e476616d88487a90eccd256f3d98,core:226:1:9a2976fdcd009a99,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=226; source_value_idx=1; mapped_target=yes
439,core,parity_core_227_use_momentum_filter_v01,cases/parity_core_227_use_momentum_filter_v01.json,parity_core_227_use_momentum_filter_v01,1,NORMAL,Use Momentum Filter=On,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Use Momentum Filter=On,209,209=On,32374ace4dfd046c202064ba5cc46373a642d1937d58fd2f5fbe02249b8ebe96,core:227:1:32374ace4dfd046c,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=227; source_value_idx=1; mapped_target=yes
441,core,parity_core_228_momentum_mode_v01,cases/parity_core_228_momentum_mode_v01.json,parity_core_228_momentum_mode_v01,1,NORMAL,Momentum Mode=ATR_BODY,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Use Momentum Filter=On; Momentum Mode=ATR_BODY,"209,227",209=On; 227=On,cbd798c402a1cf392fca266cf3dfa0b639342c8c9ec420366e99d1ddf9b00009,core:228:1:cbd798c402a1cf39,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=228; source_value_idx=1; mapped_target=yes
443,core,parity_core_229_atr_len_v01,cases/parity_core_229_atr_len_v01.json,parity_core_229_atr_len_v01,1,NORMAL,ATR Len=14,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Use Momentum Filter=On; Momentum Mode=ATR_BODY; ATR Len=14,"209,227,228",209=On; 227=On; 228=ATR_BODY,b4960ce8cd95b2bc8b5a7839eddc0e94cb069f9342854751c1704af6f4f3ea52,core:229:1:b4960ce8cd95b2bc,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=229; source_value_idx=1; mapped_target=yes
446,core,parity_core_230_atr_body_mult_v01,cases/parity_core_230_atr_body_mult_v01.json,parity_core_230_atr_body_mult_v01,1,NORMAL,ATR Body Mult=0.3,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Use Momentum Filter=On; Momentum Mode=ATR_BODY; ATR Body Mult=0.3,"209,227,228",209=On; 227=On; 228=ATR_BODY,f9dae259061e5479f38f1290a2bcf3bf7ebf18a536e683880155091a25f021ee,core:230:1:f9dae259061e5479,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=230; source_value_idx=1; mapped_target=yes
449,core,parity_core_231_roc_1_min_0_15_0_15_v01,cases/parity_core_231_roc_1_min_0_15_0_15_v01.json,parity_core_231_roc_1_min_0_15_0_15_v01,1,NORMAL,ROC(1) Min % (0.15 = 0.15%)=0.15,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Use Momentum Filter=On; Momentum Mode=ROC_1; ROC(1) Min % (0.15 = 0.15%)=0.15,"209,227,228",209=On; 227=On; 228=ROC_1,08f69d98f4d43fba22a8baef76110cb52846bee0c924abde296c963a48fa6bee,core:231:1:08f69d98f4d43fba,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=231; source_value_idx=1; mapped_target=yes
452,core,parity_core_232_use_session_filter_v01,cases/parity_core_232_use_session_filter_v01.json,parity_core_232_use_session_filter_v01,1,NORMAL,Use Session Filter=Off,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Use Session Filter=Off,209,209=On,679ec5f926624c43713fed7d274b6224a80432fc62497c2248ac9e47860e2428,core:232:1:679ec5f926624c43,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=232; source_value_idx=1; mapped_target=yes
454,core,parity_core_233_session_v01,cases/parity_core_233_session_v01.json,parity_core_233_session_v01,1,NORMAL,Session=0000-2359,Set in TV UI: Use Confirmation: Swing Break + Momentum=On; Use Session Filter=On; Session=0000-2359,"209,232",209=On; 232=On,870f4bc8bb1debe13ad261bcc792117e8e11fd88cb162c725a6aa1165046c5d0,core:233:1:870f4bc8bb1debe1,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=233; source_value_idx=1; mapped_target=yes
456,core,parity_core_248_commission_v01,cases/parity_core_248_commission_v01.json,parity_core_248_commission_v01,1,NORMAL,Commission=0.04,Set in TV UI: Commission=0.04,,,f8789f428be47184551c1fbcfd1e75bd0dbb94f4f530467c06562216d4741a20,core:248:1:f8789f428be47184,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=248; source_value_idx=1; mapped_target=no
457,core,parity_core_249_slippage_v01,cases/parity_core_249_slippage_v01.json,parity_core_249_slippage_v01,1,NORMAL,Slippage=5 ticks,Set in TV UI: Slippage=5 ticks,,,e60cdc7248c58401e2d317cde658265f2318de8fea62a34520179c417f3e294d,core:249:1:e60cdc7248c58401,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=249; source_value_idx=1; mapped_target=no
