run_order,layer,case_package,case_id,case_type,status,depends_on,symbol,timeframe,bars,data_source,pine_preset_name,enable_long,enable_short,allow_flip,regime_lock,max_entries,cooldown_bars,signal_mode,st_atr_len,st_factor,st_use_wicks,st_use_ha,equity_source,use_notional_assert,use_ma_filter,ma_type,ma_length,use_ma_slope_filter,ma_slope_len,ma_slope_min_pct,use_mcginley_filter,mcginley_length,risk_per_long_pct,risk_per_short_pct,fallback_size_pct,max_leverage_cap,sl_mode,sl_atr_len,sl_atr_mult,sl_pct,tp_mode,tp_atr_len,tp_atr_mult,primary_change,expected_trade_behavior,llm_auto_status,llm_last_run_utc,llm_agent,pine_trades,pine_win_rate_pct,pine_net_pnl_pct,pine_max_dd_pct,python_trades,python_win_rate_pct,python_net_pnl_pct,python_max_dd_pct,parity_verdict,artifacts,manual_tw_status,manual_tw_date,manual_tw_xlsx,manual_tw_trade_count,manual_tw_win_rate_pct,manual_tw_net_pnl_pct,manual_tw_max_dd_pct,manual_tw_verdict,notes,use_volume_filter,vol_sma_length,vol_sma_mult,use_adx_filter,adx_length,adx_threshold,use_chop_filter,chop_length,chop_threshold,use_atr_vol_floor,atr_vol_floor_fast_len,atr_vol_floor_baseline_len,atr_vol_floor_mult,use_macd_regime_filter,use_macd_cross_filter,use_macd_hist_filter,macd_hist_mode,use_macd_zero_dist_filter,macd_zero_dist_min,macd_fast_len,macd_slow_len,macd_sig_len,macd_source,macd_htf_timeframe,use_macd_htf_bias,use_sl,exit_on_ma_block,exit_on_ma_slope_block,exit_on_mcginley_block,exit_on_htf_trend_block,exit_on_vol_block,exit_on_atr_vol_block,exit_on_range_block,use_time_stop,time_stop_bars,time_stop_condition,time_stop_eod,time_stop_eow,use_daily_loss_limit,max_daily_loss_pct,use_max_trades_per_day,max_trades_per_day,use_max_drawdown_guard,max_drawdown_pct,use_consecutive_loss_halt,max_consecutive_losses,use_equity_curve_filter,equity_ma_length,use_mae_guard,max_mae_pct,use_guard_recovery,guard_recovery_mode,guard_recovery_bars,guard_recovery_signals,use_confirm_transform,confirm_bars,confirm_close_crosses,exit_on_filter_block,use_eod_exit,use_eow_exit,daily_loss_limit_pct,use_max_trades_day,use_consec_loss_guard,max_consec_losses,use_equity_curve_guard,equity_curve_ma_len,use_candle_pattern_gate,candle_pattern_lookback,use_level_proximity_gate,level_proximity_threshold_pct,exit_on_candle_pattern_block,exit_on_level_prox_block,require_raw_still_true,refresh_on_new_raw,use_level_retest,retest_timeout_bars,retest_buffer_pct,use_break_even,be_trigger_r,be_buffer_r,use_trailing,trail_start_r,trail_distance_atr_mult,tp1_r_multiple,tp1_close_pct,tp2_r_multiple,tp_percent,exit_on_opposite_signal,level_proximity_lookback,use_htf_trend_filter,htf_trend_timeframe,htf_trend_ma_type,htf_trend_ma_len,htf_trend_buffer_pct,use_ma_mtf,ma_htf_timeframe,use_momentum_filter,momentum_mode,momentum_atr_len,momentum_atr_mult,momentum_roc_min_pct,use_session_filter,session_name,session_custom_string,mcginley_use_higher_timeframe,mcginley_htf_timeframe,adx_use_higher_timeframe,adx_htf_timeframe,chop_use_higher_timeframe,chop_htf_timeframe,category,case_status,expected_result,tracker_agent,row,description
55,L16,GUARDS,AUTO_042,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_042_equity_curve,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Eq Curve Guard,Trades only when equity > MA(5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,True,5,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,L17,POSITION_MGR,AUTO_043,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_043_regime,True,True,True,True,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,Percent,,,Regime lock + flip + tp,"Regime blocks immediate reentry same dir, flip works opposite if signal reverses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,L18,CONFIRM,AUTO_044,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_044_confirm,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Confirm 2 bars,Signal needs 2 consecutive bars of same dir to trigger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,True,2,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,L22,GATES,AUTO_045,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_045_candle_pattern,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Candle Pattern Gate ON,"Only entries on valid engulfing, hammer or shooting star",PASS,2026-03-23T18:49:58.624025+00:00,Claude,128,21.88,-11.975,29.6,128,21.88,-11.975,29.6,PASS,reports\tracker_cases\AUTO_045\parity_compare.json; reports\tracker_cases\AUTO_045\parity_trade_report.csv; reports\tracker_cases\AUTO_045\python_trades_v2.csv; reports\tracker_cases\AUTO_045\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_045 | verdict=PASS | auto_run:case=AUTO_045 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,True,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,L20,GATES,AUTO_046,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_046_level_proximity,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Level Proximity Gate ON,Only enters if price near 1% of recent swing highs/lows,PASS,2026-03-23T18:50:21.395429+00:00,Claude,132,27.27,-6.9215,29.54,132,27.27,-6.9215,29.54,PASS,reports\tracker_cases\AUTO_046\parity_compare.json; reports\tracker_cases\AUTO_046\parity_trade_report.csv; reports\tracker_cases\AUTO_046\python_trades_v2.csv; reports\tracker_cases\AUTO_046\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_046 | verdict=PASS | auto_run:case=AUTO_046 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,True,1.0,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,L14,EXIT_FILTER_BLOCK,AUTO_034,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_034_filter_block,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,True,EMA,50,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Filter block exit on,Exits early when MA invalidates direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,True,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,L15,TIME_EXITS,AUTO_035,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_035_time_stop,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Time stop (12 bars),Cuts trade directly at 12th bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,12,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,L15,TIME_EXITS,AUTO_036,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_036_eod,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,EOD exit on,No trade holds overnight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,True,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,L15,TIME_EXITS,AUTO_037,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_037_eow,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,EOW exit on,Closes open trades before weekend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,True,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,L16,GUARDS,AUTO_038,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_038_daily_loss,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,1.5,,,,Daily Loss Limit 1%,Stops trading for the day if drawdown > 1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,True,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,1.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,L16,GUARDS,AUTO_039,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_039_max_trades,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Max Trades = 1,Only 1 trade permitted per timezone day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,1,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,True,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,L16,GUARDS,AUTO_040,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_040_max_dd,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Max Global DD 2%,Permanently halts trading if from peak we drop 2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,True,2.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,L16,GUARDS,AUTO_041,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_041_consec_loss,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Max consec loss 2,Blocks entry after 2 losses until win (if ever),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,True,2,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,L16,GUARDS,AUTO_042,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_042_equity_curve,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Eq Curve Guard,Trades only when equity > MA(5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,True,5,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,L17,POSITION_MGR,AUTO_043,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_043_regime,True,True,True,True,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,Percent,,,Regime lock + flip + tp,"Regime blocks immediate reentry same dir, flip works opposite if signal reverses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,L18,CONFIRM,AUTO_044,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_044_confirm,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Confirm 2 bars,Signal needs 2 consecutive bars of same dir to trigger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,True,2,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,L22,GATES,AUTO_045,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_045_candle_pattern,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Candle Pattern Gate ON,"Only entries on valid engulfing, hammer or shooting star",PASS,,Claude,,,,,,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,True,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,L20,GATES,AUTO_046,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_046_level_proximity,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Level Proximity Gate ON,Only enters if price near 1% of recent swing highs/lows,PASS,,Claude,,,,,,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,True,1.0,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,L18,CONFIRM,AUTO_047,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_047_confirm_req_raw,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Confirm 2 req raw,Requires raw to be active exactly on the confirm bar,PASS,2026-03-23T18:50:34.188992+00:00,Claude,128,21.88,-11.9625,29.6,128,21.88,-11.9625,29.6,PASS,reports\tracker_cases\AUTO_047\parity_compare.json; reports\tracker_cases\AUTO_047\parity_trade_report.csv; reports\tracker_cases\AUTO_047\python_trades_v2.csv; reports\tracker_cases\AUTO_047\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_047 | verdict=PASS | auto_run:case=AUTO_047 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,True,2,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,True,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,L18,CONFIRM,AUTO_048,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_048_confirm_refresh,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Confirm 2 refresh,Refreshes the counter if a brand new raw pulse arrives before confirmation,PASS,2026-03-23T18:50:58.134740+00:00,Claude,128,21.88,-11.982,29.6,128,21.88,-11.982,29.6,PASS,reports\tracker_cases\AUTO_048\parity_compare.json; reports\tracker_cases\AUTO_048\parity_trade_report.csv; reports\tracker_cases\AUTO_048\python_trades_v2.csv; reports\tracker_cases\AUTO_048\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_048 | verdict=PASS | auto_run:case=AUTO_048 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,True,2,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,True,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,L21,RETEST,AUTO_049,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_049_level_retest,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Retest ON,Level retest transforms signal on pullback,PASS,2026-03-23T18:51:10.070855+00:00,Claude,128,21.88,-11.9861,29.6,128,21.88,-11.9861,29.6,PASS,reports\tracker_cases\AUTO_049\parity_compare.json; reports\tracker_cases\AUTO_049\parity_trade_report.csv; reports\tracker_cases\AUTO_049\python_trades_v2.csv; reports\tracker_cases\AUTO_049\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_049 | verdict=PASS | auto_run:case=AUTO_049 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,True,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L12,auto_050_htf_trend_filter,AUTO_050,,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,AUTO_050,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,None,,,,,PASS,2026-03-25T06:24:55.248962+00:00,Claude,103,22.33,-8.7601,29.92,103,22.33,-8.7601,29.92,PASS,reports\tracker_cases\AUTO_050\parity_compare.json; reports\tracker_cases\AUTO_050\parity_trade_report.csv; reports\tracker_cases\AUTO_050\python_trades_v2.csv; reports\tracker_cases\AUTO_050\parity_effective_config.json,,,,,,,,,Blocks entries when 1h close < 4h EMA-100 (long) or > 4h EMA-100 (short) | auto_run:case=AUTO_050 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,240,EMA,100,0.1,,,,,,,,,,,,,,,,,GATES,AUTO_ACTIVE,PASS,Claude,95,HTF Trend Filter ON (EMA 100 on 4h)
,L12,auto_051_htf_trend_exit_block,AUTO_051,,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,AUTO_051,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,None,,,,,PASS,2026-03-25T06:25:17.667325+00:00,Claude,109,19.27,-6.278,26.55,109,19.27,-6.278,26.55,PASS,reports\tracker_cases\AUTO_051\parity_compare.json; reports\tracker_cases\AUTO_051\parity_trade_report.csv; reports\tracker_cases\AUTO_051\python_trades_v2.csv; reports\tracker_cases\AUTO_051\parity_effective_config.json,,,,,,,,,Existing positions closed when HTF trend flips against them | auto_run:case=AUTO_051 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,240,EMA,100,0.1,,,,,,,,,,,,,,,,,GATES,AUTO_ACTIVE,PASS,Claude,96,HTF Trend Filter + exit_on_htf_trend_block
,L12,auto_052_ma_htf,AUTO_052,,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,AUTO_050,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,True,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,None,,,,,PASS,2026-03-25T06:33:53.162068+00:00,Claude,78,25.64,7.4888,18.91,78,25.64,7.4888,18.91,PASS,reports\tracker_cases\AUTO_052\parity_compare.json; reports\tracker_cases\AUTO_052\parity_trade_report.csv; reports\tracker_cases\AUTO_052\python_trades_v2.csv; reports\tracker_cases\AUTO_052\parity_effective_config.json,,,,,,,,,MA filter uses 4h EMA-200 instead of LTF close when use_ma_mtf=True | auto_run:case=AUTO_052 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,240,EMA,100,0.1,True,240,,,,,,,,,,,,,,,GATES,AUTO_ACTIVE,PASS,Claude,98,MA Filter HTF path ON (EMA 200 on 4h)
,L12,auto_053_macd_htf_bias,AUTO_053,,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,AUTO_050,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,None,,,,,PASS,2026-03-25T06:39:45.346466+00:00,Claude,55,23.64,-12.2804,15.77,55,23.64,-12.2804,15.77,PASS,reports\tracker_cases\AUTO_053\parity_compare.json; reports\tracker_cases\AUTO_053\parity_trade_report.csv; reports\tracker_cases\AUTO_053\python_trades_v2.csv; reports\tracker_cases\AUTO_053\parity_effective_config.json,,,,,,,,,"use_macd_htf_bias=True, macd_htf_timeframe=240 | auto_run:case=AUTO_053 | verdict=PASS",,,,,,,,,,,,,,True,,,,,,,,,close,240,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,240,EMA,100,0.1,False,,,,,,,,,,,,,,,,GATES,AUTO_ACTIVE,PASS,Claude,99,MACD HTF Bias ON (4h)
,L12,auto_054_macd_source,AUTO_054,,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,AUTO_050,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,None,,,,,PASS,2026-03-25T06:40:06.413847+00:00,Claude,100,22.0,-14.9084,28.95,100,22.0,-14.9084,28.95,PASS,reports\tracker_cases\AUTO_054\parity_compare.json; reports\tracker_cases\AUTO_054\parity_trade_report.csv; reports\tracker_cases\AUTO_054\python_trades_v2.csv; reports\tracker_cases\AUTO_054\parity_effective_config.json,,,,,,,,,"macd_source=hlc3, use_macd_regime_filter=True | auto_run:case=AUTO_054 | verdict=PASS",,,,,,,,,,,,,,True,,,,,,,,,hlc3,,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,240,EMA,100,0.1,False,,,,,,,,,,,,,,,,GATES,AUTO_ACTIVE,PASS,Claude,101,MACD Source = hlc3
